,IoCType,InfoSource,IoCCategory,IoCValue
6851,Domain,forensics,C2C,w3.update-support.4pu.com
6852,Domain,forensics,C2C,ftp.helps.zyns.com
6853,Domain,forensics,C2C,patchlist.updateserver.com.tw
6854,Domain,forensics,C2C,requestlist.updateserver.com.tw
6855,Domain,forensics,C2C,jk.freejav.jkub.com
6856,Domain,forensics,C2C,wsus.helps.zyns.com
6857,Domain,forensics,C2C,req.update-support.4pu.com
6858,Domain,forensics,C2C,chat.junker.winsopt.com
6859,Domain,forensics,C2C,googleapi.serveuser.com
6860,Domain,forensics,C2C,freeway.strangled.net
6861,Domain,forensics,C2C,junker.ignorelist.com
6862,Domain,forensics,C2C,autogrand.mooo.com
6863,Domain,forensics,C2C,tiger.wikipedia.authorizeddns.org
6864,Domain,forensics,C2C,www.wikipedia.authorizeddns.org
6865,Domain,forensics,C2C,technet.com.tw
6866,Domain,forensics,C2C,linescity.com
6867,Domain,forensics,C2C,udngroups.com
6868,Domain,forensics,C2C,cksogo.com
6869,Domain,forensics,C2C,categery.com
6870,Domain,forensics,C2C,nationalsctech.com
6871,Domain,forensics,C2C,cybertw.com
6872,Domain,forensics,C2C,neithey.com
6873,Domain,forensics,C2C,techsbang.com
6874,Domain,forensics,C2C,lucashnancy.com
6875,Domain,forensics,C2C,kmsoop.com
6876,Domain,forensics,C2C,gxjy.tuozhanjidi.org
6877,Domain,forensics,C2C,www6.yinger8.com
6878,Domain,forensics,C2C,hlmgr.speedtest-hinet.com
6879,Domain,forensics,C2C,iworksme.com
6880,Domain,forensics,C2C,taiwaneyny.com
6881,Domain,forensics,C2C,utoggsv.com
6882,Domain,forensics,C2C,hygscpro.com
6883,Domain,forensics,C2C,lutengtw.com
6884,Domain,forensics,C2C,whybbot.com
6885,Domain,forensics,C2C,juikerbase.com
6886,Domain,forensics,C2C,cdbpub.tw
6887,Domain,forensics,C2C,sonsdtw.com
6888,Domain,forensics,C2C,inkeslive.com
6889,Domain,forensics,C2C,metuoss.com
6890,Domain,forensics,C2C,ilvsmail.com
6891,Domain,forensics,C2C,lsoeman.com
6892,Domain,forensics,C2C,eynyforum.com
6893,Domain,forensics,C2C,cybertw.com
6894,Domain,forensics,C2C,rosetoo.com
6895,Domain,forensics,C2C,forticlient.tw
6896,Domain,forensics,C2C,freetcp.com
6897,Domain,forensics,C2C,ciscosrv.com
6898,Domain,forensics,C2C,aundes.com
6899,Domain,forensics,C2C,loserun.com
6900,Domain,forensics,C2C,WiFi-public2.loserun.com
6901,Domain,forensics,C2C,nexttv.ftpswcb.com
6902,Domain,forensics,C2C,eserver.mooo.com
6903,Domain,forensics,C2C,cybertunnel.dyndns.info
6904,Domain,forensics,C2C,upd07.aundes.com
6905,Domain,forensics,C2C,vortex.taishanlaw.com
6906,Domain,forensics,C2C,wg1.inkeslive.com
6907,Domain,forensics,C2C,microsoftdoc.live
6908,Domain,forensics,C2C,curiofirenze.com
6909,Domain,forensics,C2C,automercado.co.cr
6910,Domain,forensics,C2C,anca-aste.it
6911,Domain,forensics,C2C,agarwalpropertyconsultants.com
6912,Domain,forensics,C2C,wxedgcy.rosetoo.com
6913,Domain,forensics,C2C,lawmanage.metuboss.com
6914,Domain,forensics,C2C,WiFi-public2.loserun.com
6915,Domain,forensics,C2C,cmanage.aundes.com
6916,Domain,forensics,C2C,dns23.ciscosrv.com
6917,Domain,forensics,C2C,webexc5.freetcp.com
6918,Domain,forensics,C2C,webex.forticlient.tw
6919,Domain,forensics,C2C,amlakist.com
6920,Domain,forensics,C2C,microsoft.11190801.update.microsoftkernel.com
6921,Domain,forensics,C2C,ncpfs.net
6922,Domain,forensics,C2C,kupeer.com
6923,Domain,forensics,C2C,ftp.scandinavian-collection.com
6924,Domain,forensics,C2C,brembotembo.com
6925,Domain,forensics,C2C,thespecsupportservice.com
6926,Domain,forensics,C2C,clodflarechk.com
6927,Domain,forensics,C2C,w.nanweng.cn
6928,Domain,forensics,C2C,faresss.ddns.net
6929,Domain,forensics,C2C,k3ad01.rutentw.com
6930,Domain,forensics,C2C,update.azure-app.com
6931,Domain,forensics,C2C,ns1.windowsdefende.com
6932,Domain,forensics,C2C,ns2.windowsdefende.com
6933,Domain,forensics,C2C,readme.myddns.com
6934,Domain,forensics,C2C,www.bearlaw.cn
6935,Domain,forensics,C2C,online.msdnupdate.com
6936,Domain,forensics,C2C,msdnupdate.com
6937,Domain,forensics,C2C,soft.msdnupdate.com
6938,Domain,forensics,C2C,ns2.microsoftonetravel.com
6939,Domain,forensics,C2C,ns1.microsoftonetravel.com
6940,Domain,forensics,C2C,nanweng.cn
6941,Domain,forensics,C2C,adjfwo.seifwpfiw.com
6942,Domain,forensics,C2C,www3.cotef-tige.com
6943,Domain,forensics,C2C,vpn.cotef-tige.com
6944,Domain,forensics,C2C,update.mircosotfdefender.com
6945,Domain,forensics,C2C,store.microsoftbetastore.com
6946,Domain,forensics,C2C,srv2.mkt-app.com
6947,Domain,forensics,C2C,server.correomasivochile.com
6948,Domain,forensics,C2C,safe.mircosofdevice.com
6949,Domain,forensics,C2C,office.support.googldevice.com
6950,Domain,forensics,C2C,fn.shopingchina.net
6951,Domain,forensics,C2C,ciqrgscslt.hopto.org
6952,Domain,forensics,C2C,www.wordtheminer.com
6953,Domain,forensics,C2C,cnc.wordtheminer.com
6954,Domain,forensics,C2C,www.swcb.online
6955,Domain,forensics,C2C,nds1.outlook-offiices.com
6956,Domain,forensics,C2C,supportxmr.sytes.net
6957,Domain,forensics,C2C,a.haoqing.me
6958,Domain,forensics,C2C,2233.haoqing.me
6959,Domain,forensics,C2C,xmr.haoqing.me
6960,Domain,forensics,C2C,zxb.isdun.com
6961,Domain,forensics,C2C,opesmsploit.ddns.net
6962,Domain,forensics,C2C,d2wv7denc1jx9z.cloudfront.net
6963,Domain,forensics,C2C,bpcnt.adwords-google.com.tw
6964,Domain,forensics,C2C,hashstrem.ru
6965,Domain,forensics,C2C,cpcl2006.dyndns-free.com
6966,Domain,forensics,C2C,www.serchers.net
6967,Domain,forensics,C2C,newshappys.dyndns-blog.com
6968,Domain,forensics,C2C,www.imonju.com
6969,Domain,forensics,C2C,cykablyat.raiseyourdongers.pw
6970,Domain,forensics,C2C,driverupdate.hp-user.tw
6971,Domain,forensics,C2C,portal.roomshowerbord.com
6972,Domain,forensics,C2C,banana.cocolands.su
6973,Domain,forensics,C2C,world.rickstudio.ru
6974,Domain,forensics,C2C,murik.portal-protection.net.ru
6975,Domain,forensics,C2C,slade.safehousenumber.com
6976,Domain,forensics,C2C,motc.skies.tw
6977,Domain,forensics,C2C,nlocalhost.wordtheminer.com
6978,Domain,forensics,C2C,repping.wordtheminer.com
6979,Domain,forensics,C2C,video-box.org
6980,Domain,forensics,C2C,ormosa.ppstw.com
6981,Domain,forensics,C2C,userpics.serveuser.com
6982,Domain,forensics,C2C,wor.wordtheminer.com
6983,Domain,forensics,C2C,cccc.elrooted.com
6984,Domain,forensics,C2C,ssss.elrooted.com
6985,Domain,forensics,C2C,kkk.wordtheminer.com
6986,Domain,forensics,C2C,gneivaientga.ignorelist.com
6987,Domain,forensics,C2C,matbaiteahe.mooo.com
6988,Domain,forensics,C2C,antotehlant.theworkpc.com
6989,Domain,forensics,C2C,lalapoc.kozow.com
6990,Domain,forensics,C2C,loaadik02.pro
6991,Domain,forensics,C2C,loaadik01.pro
6992,Domain,forensics,C2C,www.iuqerfsodp9ifjaposdfjhgosurijfaewrwergwea.com
6993,Domain,forensics,C2C,www.iuqerfsodp9ifjaposdfjhgosurijfaewrwergwff.com
6994,Domain,forensics,C2C,wr3xjsw-ar.dynamic-dns.net
6995,Domain,forensics,C2C,h2hww.toythieves.com
6996,Domain,forensics,C2C,aene4rf.x24hr.com
6997,Domain,forensics,C2C,mine.moneropool.com
6998,Domain,forensics,C2C,profetest.ru
6999,Domain,forensics,C2C,pstests.ru
7000,Domain,forensics,C2C,hrtests.ru
7001,Domain,forensics,C2C,testpsy.ru
7002,Domain,forensics,C2C,jobtests.ru
7003,Domain,forensics,C2C,qptest.ru
7004,Domain,forensics,C2C,prtests.ru
7005,Domain,forensics,C2C,iqtesti.ru
7006,Domain,forensics,C2C,www.momsolodad.youdontcare.com
7007,Domain,forensics,C2C,pysearch001.pysearch.com
7008,Domain,forensics,C2C,info.abbny.com
7009,Domain,forensics,C2C,info.beahh.com
7010,Domain,forensics,C2C,info.ackng.com
7011,Domain,forensics,C2C,w.beahh.com
7012,Domain,forensics,C2C,v.beahh.com
7013,Domain,forensics,C2C,information.cwb.social
7014,Domain,forensics,C2C,blog.airancewebcom.moda
7015,Domain,forensics,C2C,www.lankeeswebcom.moda
7016,Domain,forensics,C2C,www.yourhost.mooo.com
7017,Domain,forensics,C2C,supnewdmn.com
7018,Domain,forensics,C2C,salepips.misco2015.com
7019,Domain,forensics,C2C,sster.hldns.ru
7020,Domain,forensics,C2C,mail.godblack.cf
7021,Domain,forensics,C2C,www.cond0r.com
7022,Domain,forensics,C2C,wtg_s60c.nca.n57vdh.ceye.io
7023,Domain,forensics,C2C,nfa.jps.ucolor.jp
7024,Domain,forensics,C2C,syscom.com.skies.tw
7025,Domain,forensics,C2C,mitac.com.knick.tw
7026,Domain,F-ISAC,C2C,www.citywidemci.com
7027,Domain,F-ISAC,C2C,knight-quest.com
7028,Domain,F-ISAC,C2C,soft.update.cloudns.info
7029,Domain,F-ISAC,C2C,wifi.hopto.org
7030,Domain,F-ISAC,C2C,helpdesk.blackcmd.com
7031,Domain,F-ISAC,C2C,avast.avstore.com.tw
7032,Domain,F-ISAC,C2C,www.moea.onmypc.org
7033,Domain,F-ISAC,C2C,www.moeaidb.ocry.com
7034,Domain,F-ISAC,C2C,ey.avstore.com.tw
7035,Domain,F-ISAC,C2C,sophos.skypetm.com.tw
7036,Domain,F-ISAC,C2C,eventlog.findhere.org
7037,Domain,F-ISAC,C2C,www.ey.jetos.com
7038,Domain,F-ISAC,C2C,microsfot.ikwb.com
7039,Domain,F-ISAC,C2C,icst.ygto.com
7040,Domain,F-ISAC,C2C,wckdpp.1apps.com
7041,Domain,F-ISAC,C2C,vigoole.gnway.net
7042,Domain,F-ISAC,C2C,yspark.justdied.com
7043,Domain,F-ISAC,C2C,moresils.deaftone.com
7044,Domain,F-ISAC,C2C,moea.esy.es
7045,Domain,F-ISAC,C2C,wildpanda.chickenkiller.com
7046,Domain,F-ISAC,C2C,bamboojungle.ddns.net
7047,Domain,F-ISAC,C2C,linenews.mypicture.info
7048,Domain,F-ISAC,C2C,amazon.panasocin.com
7049,Domain,F-ISAC,C2C,faq.narllab.com
7050,Domain,F-ISAC,C2C,topc.skypetw.com
7051,Domain,F-ISAC,C2C,www.googledrivercould.serveuser.com
7052,Domain,F-ISAC,C2C,global.smart-house.ga
7053,Domain,F-ISAC,C2C,www.accountinfo.ssl443.org
7054,Domain,F-ISAC,C2C,www.account_mentgooggl.serveuser.com
7055,Domain,F-ISAC,C2C,wikei.hpc.tw
7056,Domain,F-ISAC,C2C,update.system.connection.gq
7057,Domain,F-ISAC,C2C,loggon.yahoomails.ga
7058,Domain,F-ISAC,C2C,webmail.111.org.tw.macmail.otzo.com
7059,Domain,F-ISAC,C2C,okinawas.ssl443.org
7060,Domain,F-ISAC,C2C,asushotfix.com
7061,Domain,F-ISAC,C2C,microsoft.com.appstore.dynamicdns.co.uk
7062,Domain,F-ISAC,C2C,ap125.eynyforum.com
7063,Domain,F-ISAC,C2C,internat.eynyforum.com
7064,Domain,F-ISAC,C2C,internat.cksogo.com
7065,Domain,F-ISAC,C2C,vcvm15.neithey.com
7066,Domain,F-ISAC,C2C,tcweb.cksogo.com
7067,Domain,F-ISAC,C2C,l7vm.cksogo.com
7068,Domain,F-ISAC,C2C,newdn.eynyforum.com
7069,Domain,F-ISAC,C2C,idp10.udngroups.com
7070,Domain,F-ISAC,C2C,sqldb.cksogo.com
7071,Domain,F-ISAC,C2C,vcvm.cybertw.com
7072,Domain,F-ISAC,C2C,web106.eynyforum.com
7073,Domain,F-ISAC,C2C,cybertw.com
7074,Domain,F-ISAC,C2C,web121.eynyforum.com
7075,Domain,F-ISAC,C2C,web129.eynyforum.com
7076,Domain,F-ISAC,C2C,web15.eynyforum.com
7077,Domain,F-ISAC,C2C,web55.eynyforum.com
7078,Domain,F-ISAC,C2C,webap03.taiwaneyny.com
7079,Domain,F-ISAC,C2C,cloud201.ilvsmail.com
7080,Domain,F-ISAC,C2C,mail03.neithey.com
7081,Domain,F-ISAC,C2C,kms.udngroups.com
7082,Domain,F-ISAC,C2C,sslbox33.taiwaneyny.com
7083,Domain,F-ISAC,C2C,ap123.eynyforum.com
7084,Domain,F-ISAC,C2C,sslbox31.taiwaneyny.com
7085,Domain,F-ISAC,C2C,dvm.cybertw.com
7086,Domain,F-ISAC,C2C,usr.eynyforum.com
7087,Domain,F-ISAC,C2C,www05.udngroups.com
7088,Domain,F-ISAC,C2C,ap97.cksogo.com
7089,Domain,F-ISAC,C2C,web27.taiwaneyny.com
7090,Domain,F-ISAC,C2C,sql17.cybertw.com
7091,Domain,F-ISAC,C2C,cloud17.neithey.com
7092,Domain,F-ISAC,C2C,eynyforum.com
7093,Domain,F-ISAC,C2C,vcvm.neithey.com
7094,Domain,F-ISAC,C2C,ab27.ciscosrv.com
7095,Domain,F-ISAC,C2C,taiwaneyny.com
7096,Domain,F-ISAC,C2C,rutentw.com
7097,Domain,F-ISAC,C2C,oa10.rutentw.com
7098,Domain,F-ISAC,C2C,www.rutentw.com
7099,Domain,F-ISAC,C2C,fs53.eynyforum.com
7100,Domain,F-ISAC,C2C,web2008.rutentw.com
7101,Domain,F-ISAC,C2C,cksogo.com
7102,Domain,F-ISAC,C2C,update.asuswebstorage.com.ssmailer.com
7103,Domain,F-ISAC,C2C,www.google.com.dns-report.com
7104,Domain,F-ISAC,C2C,ad03.eynyforum.com
7105,Domain,F-ISAC,C2C,tc379.ilvsmail.com
7106,Domain,F-ISAC,C2C,cloud105.iworksme.com
7107,Domain,F-ISAC,C2C,broadweb.cybertw.com
7108,Domain,F-ISAC,C2C,eclient.cybertw.com
7109,Domain,F-ISAC,C2C,ap21.ilvsmail.com
7110,Domain,F-ISAC,C2C,homepage.neithey.com
7111,Domain,F-ISAC,C2C,opensslv3.csproject.org
7112,Domain,F-ISAC,C2C,carsails.allowed.org
7113,Domain,F-ISAC,C2C,windows.ssl443.org
7114,Domain,F-ISAC,C2C,pictures.wasson.com
7115,Domain,F-ISAC,C2C,pictures.happyforever.com
7116,Domain,F-ISAC,C2C,office.panasocin.com
7117,Domain,F-ISAC,C2C,foodinfos.ssl443.org
7118,Domain,F-ISAC,C2C,ncweb.sdask.789546.zzux.com
7119,Domain,F-ISAC,C2C,www.g00gle_kr.dns05.com
7120,Domain,F-ISAC,C2C,www.g00gle_jp.dynamic-dns.net
7121,Domain,F-ISAC,C2C,www.g00gle_mn.dynamic-dns.net
7122,Domain,F-ISAC,C2C,www.yandex2unitedstated.dynamic-dns.net
7123,Domain,F-ISAC,C2C,www.yandex2unitedstated.dns05.com
7124,Domain,F-ISAC,C2C,yandex.pop-corps.com
7125,Domain,F-ISAC,C2C,www.oseupdate.dns-dns.com
7126,Domain,F-ISAC,C2C,webmail_gov_mn.pop-corps.com
7127,Domain,F-ISAC,C2C,www.g0ogle_mn.dynamic-dns.net
7128,Domain,F-ISAC,C2C,www.facebook2us.dynamic-dns.net
7129,Domain,F-ISAC,C2C,www.fackb00k2us.dynamic-dns.net
7130,Domain,F-ISAC,C2C,www.trendupdate.dns05.com
7131,Domain,F-ISAC,C2C,www.officescan_update.mypop3.org
7132,Domain,F-ISAC,C2C,email_gov_mn.pop-corps.com
7133,Domain,F-ISAC,C2C,microsoft_update.pop-corps.com
7134,Domain,F-ISAC,C2C,www.yandex2unitedstated.dns04.com
7135,Domain,F-ISAC,C2C,dcc.nttatcloud.com
7136,Domain,F-ISAC,C2C,dingzan.net
7137,Domain,F-ISAC,C2C,zjfcylm.com
7138,Domain,F-ISAC,C2C,home.nttatcloud.com
7139,Domain,F-ISAC,C2C,app.dynamicrosoft.com
7140,Domain,F-ISAC,C2C,home.kmtrafic.com
7141,Domain,F-ISAC,C2C,lebailizj.com
7142,Domain,F-ISAC,C2C,note.kmtrafic.com
7143,Domain,F-ISAC,C2C,cybermon.fortigatecloud.com
7144,Domain,F-ISAC,C2C,adwords-google.com.tw
7145,Domain,F-ISAC,C2C,nissay.com.tw
7146,Domain,F-ISAC,C2C,technology-hinet.com
7147,Domain,F-ISAC,C2C,bpcnt.adwords-google.com.tw
7148,Domain,F-ISAC,C2C,chinnyann.duckdns.org
7149,Domain,F-ISAC,C2C,chinnyann.ddns.net
7150,Domain,F-ISAC,C2C,ns2.microsoftonetravel.com
7151,Domain,F-ISAC,C2C,readme.myddns.com
7152,Domain,F-ISAC,C2C,ns1.microsoftonetravel.com
7153,Domain,F-ISAC,C2C,acc.microsoftonetravel.com
7154,Domain,F-ISAC,C2C,ns2.windowsdefende.com
7155,Domain,F-ISAC,C2C,ediskwang.synology.me
7156,Domain,F-ISAC,C2C,ns1.windowsdefende.com
7157,Domain,F-ISAC,C2C,sport.wikaba.com
7158,Domain,F-ISAC,C2C,online.msdnupdate.com
7159,Domain,F-ISAC,C2C,johndans.diskstation.me
7160,Domain,F-ISAC,C2C,soft.msdnupdate.com
7161,Domain,F-ISAC,C2C,msdnupdate.com
7162,Domain,F-ISAC,C2C,www.bearlaw.cn
7163,Domain,F-ISAC,C2C,mofa.outlook-offices.com
7164,Domain,F-ISAC,C2C,nds1.outlook-offices.com
7165,Domain,F-ISAC,C2C,file.outlook-offices.com
7166,Domain,F-ISAC,C2C,conference.outlook-offices.com
7167,Domain,F-ISAC,C2C,office.phonectrl.com
7168,Domain,F-ISAC,C2C,file-sharing.tibet-office.com
7169,Domain,F-ISAC,C2C,ftp.fiysaa.com
7170,Domain,F-ISAC,C2C,cnaweb.mrslove.com
7171,Domain,F-ISAC,C2C,infonew.dubya.net
7172,Domain,F-ISAC,C2C,mx.msdtc.tw
7173,Domain,F-ISAC,C2C,shop.96html.com
7174,Domain,F-ISAC,C2C,saint-taiwan.com
7175,Domain,F-ISAC,C2C,tw-inforedirect.com
7176,Domain,F-ISAC,C2C,tw-postgov.com
7177,Domain,F-ISAC,C2C,taiwangovredirect.com
7178,Domain,F-ISAC,C2C,kcg.sexytube0.com
7179,Domain,F-ISAC,C2C,www.sexytube0.com
7180,Domain,F-ISAC,C2C,sexytube0.com
7181,Domain,F-ISAC,C2C,ares.sexytube0.com
7182,Domain,F-ISAC,C2C,dlink.sexytube0.com
7183,Domain,F-ISAC,C2C,binbong.net
7184,Domain,F-ISAC,C2C,securesurvey.cloud
7185,Domain,F-ISAC,C2C,35un.l.time4vps.cloud
7186,Domain,F-ISAC,C2C,akamacloud.pro
7187,Domain,F-ISAC,C2C,akamalupdate.site
7188,Domain,F-ISAC,C2C,asurecloud.tech
7189,Domain,F-ISAC,C2C,akamacloud.tech
7190,Domain,F-ISAC,C2C,asurecloud.pro
7191,Domain,F-ISAC,C2C,cachefront.online
7192,Domain,F-ISAC,C2C,service.cht-security.com
7193,Domain,F-ISAC,C2C,ftp.cht-security.com
7194,Domain,F-ISAC,C2C,soc.cht-security.com
7195,Domain,F-ISAC,C2C,report.cht-security.com
7196,Domain,F-ISAC,C2C,service-cht.ftpswcb.com
7197,Domain,F-ISAC,C2C,api.aws3.workers.dev
7198,Domain,F-ISAC,C2C,k3ad01.rutentw.com
7199,Domain,F-ISAC,C2C,dns23.ciscosrv.com
7200,Domain,F-ISAC,C2C,rubyra.net
7201,Domain,F-ISAC,C2C,drive-mofa.com
7202,Domain,F-ISAC,C2C,work.cloud20.tk
7203,Domain,F-ISAC,C2C,work.cloud01.tk
7204,Domain,F-ISAC,C2C,help01.softether.net
7205,Domain,F-ISAC,C2C,files-gov.live
7206,Domain,F-ISAC,C2C,files-mofa.com
7207,Domain,F-ISAC,C2C,settings-mofa.online
7208,Domain,F-ISAC,C2C,topapps.website
7209,Domain,F-ISAC,C2C,mail.topapps.website
7210,Domain,F-ISAC,C2C,microsoft-kz.com
7211,Domain,F-ISAC,C2C,dns.securewindows.xyz
7212,Domain,F-ISAC,C2C,logon.securewindows.xyz
7213,Domain,F-ISAC,C2C,cloudmetric.online
7214,Domain,F-ISAC,C2C,hk.studiteroom.email
7215,Domain,F-ISAC,C2C,eduhk.studiteroom.email
7216,Domain,F-ISAC,C2C,check.96html.com
7217,Domain,F-ISAC,C2C,e-drive.link
7218,Domain,F-ISAC,C2C,my-dpp.org
7219,Domain,F-ISAC,C2C,myfiles-dpp.link
7220,Domain,F-ISAC,C2C,drive-gov.link
7221,Domain,F-ISAC,C2C,files-trade-tw.live
7222,Domain,F-ISAC,C2C,my-gov.tw
7223,Domain,F-ISAC,C2C,files-ait.org
7224,Domain,F-ISAC,C2C,mycloud-gov.link
7225,Domain,F-ISAC,C2C,files-mail-indsr.link
7226,Domain,F-ISAC,C2C,files-mac.link
7227,Domain,F-ISAC,C2C,mydrive-0a-ms.live
7228,Domain,F-ISAC,C2C,mydrive-usercontent-0a-gmail.link
7229,Domain,F-ISAC,C2C,publicca.twhinet.workers.dev
7230,Domain,F-ISAC,C2C,settings-hinet.net
7231,Domain,F-ISAC,C2C,files-trade-gov.link
7232,Domain,F-ISAC,C2C,mydrive-taitra.link
7233,Domain,F-ISAC,C2C,my-ait.link
7234,Domain,F-ISAC,C2C,help-rfa.link
7235,Domain,F-ISAC,C2C,files-trade.link
7236,Domain,F-ISAC,C2C,files-mofa.link
7237,Domain,F-ISAC,C2C,mydrive-0a-outlook.link
7238,Domain,F-ISAC,C2C,drive-amcham.live
7239,Domain,F-ISAC,C2C,files-amcham.link
7240,Domain,F-ISAC,C2C,amcham.link
7241,Domain,F-ISAC,C2C,files-taitra.org
7242,Domain,F-ISAC,C2C,files-ndc.link
7243,Domain,F-ISAC,C2C,mydrive-0a-files-outlook.link
7244,Domain,F-ISAC,C2C,files-cier-edu.link
7245,Domain,F-ISAC,C2C,files-mail-amcham.link
7246,Domain,F-ISAC,C2C,files-ait.link
7247,Domain,F-ISAC,C2C,mycloud-ndc.link
7248,Domain,F-ISAC,C2C,files-cier.link
7249,Domain,F-ISAC,C2C,files-amcham-tw.link
7250,Domain,F-ISAC,C2C,cloud-amcham.link
7251,Domain,F-ISAC,C2C,mydocs-rfa.online
7252,Domain,F-ISAC,C2C,microgoogle.ml
7253,Domain,F-ISAC,C2C,cltra.cloud
7254,Domain,F-ISAC,C2C,www.daidaiwo.top
7255,Domain,F-ISAC,C2C,my-disk.work
7256,Domain,F-ISAC,C2C,my-security.live
7257,Domain,F-ISAC,C2C,hdrive.live
7258,Domain,F-ISAC,C2C,tainan.studiteroom.email
7259,Domain,F-ISAC,C2C,gov.studiteroom.email
7260,Domain,F-ISAC,C2C,untreated.work
7261,Domain,F-ISAC,C2C,up-mail.work
7262,Domain,F-ISAC,C2C,moea.site
7263,Domain,F-ISAC,C2C,mofasec.site
7264,Domain,F-ISAC,C2C,filesmofa-gov.com
7265,Domain,F-ISAC,C2C,mail.mofa.gov.tw.twdb.site
7266,Domain,F-ISAC,C2C,up.mofa-gov.site
7267,Domain,F-ISAC,C2C,protection-mail.com
7268,Domain,F-ISAC,C2C,my-gov.site
7269,Domain,F-ISAC,C2C,mail2000-cloud.com
7270,Domain,F-ISAC,C2C,csgo.daxi0ng.ga
7271,Domain,F-ISAC,C2C,csgo.newerbrowsers.com
7272,Domain,F-ISAC,C2C,www.monksec.tk
7273,Domain,F-ISAC,C2C,www.trtcu.com
7274,Domain,F-ISAC,C2C,ns.trtcu.com
7275,Domain,F-ISAC,C2C,exg-secure.site
7276,Domain,F-ISAC,C2C,myfiles-gov-tw.site
7277,Domain,F-ISAC,C2C,e-files.download
7278,Domain,F-ISAC,C2C,mailfiles.download
7279,Domain,F-ISAC,C2C,ex-files.download
7280,Domain,F-ISAC,C2C,webmailfiles.download
7281,Domain,F-ISAC,C2C,dppmail.download
7282,Domain,F-ISAC,C2C,outlookfiles.download
7283,Domain,F-ISAC,C2C,milfiles.download
7284,Domain,F-ISAC,C2C,mil-files.download
7285,Domain,F-ISAC,C2C,blog1.xccfi.gq
7286,Domain,F-ISAC,C2C,xccfi.gq
7287,Domain,F-ISAC,C2C,update.xccfi.gq
7288,Domain,F-ISAC,C2C,www1.ghll.cf
7289,Domain,F-ISAC,C2C,ghll.cf
7290,Domain,F-ISAC,C2C,www.vietsovspeedtest.com
7291,Domain,F-ISAC,C2C,c.vvvth.com
7292,Domain,F-ISAC,C2C,p.estonine.com
7293,Domain,F-ISAC,C2C,www.destroy2013.com
7294,Domain,F-ISAC,C2C,livehost.live
7295,Domain,F-ISAC,C2C,operatingbox.com
7296,Domain,F-ISAC,C2C,dodefoh.com
7297,Domain,F-ISAC,C2C,ageofwuxia.org
7298,Domain,F-ISAC,C2C,64.myxmr.pw
7299,Domain,F-ISAC,C2C,golddisco.top
7300,Domain,F-ISAC,C2C,1dfpi2d8kx.wikimedia.vip
7301,Domain,F-ISAC,C2C,www.fitehook.com
7302,Domain,F-ISAC,C2C,dlbo92v2ef.livehost.live
7303,Domain,F-ISAC,C2C,sexyjapan.ddns.info
7304,Domain,F-ISAC,C2C,shiestynerd.dvrlists.com
7305,Domain,F-ISAC,C2C,4iiiessb.wikimedia.vip
7306,Domain,F-ISAC,C2C,down.mysking.info
7307,Domain,F-ISAC,C2C,www.oseupdate.dns-dns.com
7308,Domain,F-ISAC,C2C,invoiceholderqq.com
7309,Domain,F-ISAC,C2C,loop.microsoftmse.com
7310,Domain,F-ISAC,C2C,vt.livehost.live
7311,Domain,F-ISAC,C2C,btt5sxcx90.com
7312,Domain,F-ISAC,Malware,p.estonine.com
7313,Domain,F-ISAC,Malware,www.destroy2013.com
7314,Domain,F-ISAC,Malware,livehost.live
7315,Domain,F-ISAC,Malware,operatingbox.com
7316,Domain,F-ISAC,Malware,dodefoh.com
7317,Domain,F-ISAC,Malware,ageofwuxia.org
7318,Domain,F-ISAC,Malware,64.myxmr.pw
7319,Domain,F-ISAC,Malware,golddisco.top
7320,Domain,F-ISAC,Malware,1dfpi2d8kx.wikimedia.vip
7321,Domain,F-ISAC,Malware,www.fitehook.com
7322,Domain,F-ISAC,Malware,dlbo92v2ef.livehost.live
7323,Domain,F-ISAC,Malware,sexyjapan.ddns.info
7324,Domain,F-ISAC,Malware,shiestynerd.dvrlists.com
7325,Domain,F-ISAC,Malware,4iiiessb.wikimedia.vip
7326,Domain,F-ISAC,Malware,down.mysking.info
7327,Domain,F-ISAC,Malware,www.oseupdate.dns-dns.com
7328,Domain,F-ISAC,Malware,invoiceholderqq.com
7329,Domain,F-ISAC,Malware,loop.microsoftmse.com
7330,Domain,F-ISAC,Malware,vt.livehost.live
7331,Domain,F-ISAC,Malware,btt5sxcx90.com
7332,Domain,forensics,C2C,dahiaka.com
7333,Domain,forensics,C2C,cordclipsorganizer.com
7334,Domain,forensics,C2C,ctfilms.com
7335,Domain,forensics,C2C,www.contrid.com
7336,Domain,forensics,C2C,contentunion.net
7337,Domain,forensics,C2C,www.colfincas.com
7338,Domain,forensics,C2C,comarcahoy.com.ar
7339,Domain,forensics,C2C,sd-1684625-h00001.ferozo.net
7340,Domain,forensics,C2C,combatenterprises.com
7341,Domain,forensics,C2C,code786.com
7342,Domain,forensics,C2C,ciberfallas.com
7343,Domain,forensics,C2C,www.clintmorey.com
7344,Domain,forensics,C2C,uaon.metuboss.com
7345,Domain,forensics,C2C,entfcio.gayionsd.com
7346,Domain,forensics,C2C,cxdamet.gayionsd.com
7347,Domain,forensics,C2C,al-brik.com
7348,Domain,forensics,C2C,balibuli.hu
7349,Domain,forensics,C2C,alexetaurore.com
