,IoCType,InfoSource,IoCCategory,IoCValue
20032,IP,F-ISAC,Malware,47.101.210.150
20033,IP,F-ISAC,Malware,45.43.55.39
20034,IP,F-ISAC,Malware,94.103.9.67
20035,IP,F-ISAC,Malware,31.44.184.129
20036,IP,F-ISAC,Malware,8.142.34.126
20037,IP,F-ISAC,Malware,193.9.114.11
20038,IP,F-ISAC,Malware,47.111.144.178
20039,IP,F-ISAC,Malware,101.32.204.81
20040,IP,F-ISAC,Malware,44.198.164.69
20041,IP,F-ISAC,Malware,110.42.172.37
20042,IP,F-ISAC,Malware,81.68.179.138
20043,IP,F-ISAC,Malware,47.99.163.64
20044,IP,F-ISAC,Malware,120.79.213.243
20045,IP,F-ISAC,Malware,81.68.139.64
20046,IP,F-ISAC,Malware,190.114.254.116
20047,IP,F-ISAC,Malware,47.100.197.150
20048,IP,F-ISAC,Malware,47.242.248.90
20049,IP,F-ISAC,Malware,18.142.99.154
20050,IP,F-ISAC,Malware,45.156.24.200
20051,IP,F-ISAC,Malware,119.91.74.118
20052,IP,F-ISAC,Malware,106.75.67.11
20053,IP,F-ISAC,Malware,81.69.202.34
20054,IP,F-ISAC,Malware,120.79.4.215
20055,IP,F-ISAC,Malware,5.8.18.112
20056,IP,F-ISAC,Malware,42.193.178.194
20057,IP,F-ISAC,Malware,121.37.1.120
20058,IP,F-ISAC,Malware,119.3.238.109
20059,IP,F-ISAC,Malware,8.136.21.30
20060,IP,F-ISAC,Malware,78.128.113.14
20061,IP,F-ISAC,Malware,143.198.133.41
20062,IP,F-ISAC,Malware,16.163.29.23
20063,IP,F-ISAC,Malware,121.41.30.246
20064,IP,F-ISAC,Malware,1.117.97.211
20065,IP,F-ISAC,Malware,101.200.49.219
20066,IP,F-ISAC,Malware,118.190.162.37
20067,IP,F-ISAC,Malware,47.90.202.152
20068,IP,F-ISAC,Malware,23.224.70.228
20069,IP,F-ISAC,Malware,192.144.218.97
20070,IP,F-ISAC,Malware,107.173.82.245
20071,IP,F-ISAC,Malware,110.42.224.26
20072,IP,F-ISAC,Malware,47.100.206.61
20073,IP,F-ISAC,Malware,91.213.50.102
20074,IP,F-ISAC,Malware,101.34.119.62
20075,IP,F-ISAC,Malware,150.158.75.242
20076,IP,F-ISAC,Malware,120.26.196.91
20077,IP,F-ISAC,Malware,68.183.180.196
20078,IP,F-ISAC,Malware,110.40.183.184
20079,IP,F-ISAC,Malware,43.129.228.235
20080,IP,F-ISAC,Malware,31.44.184.63
20081,IP,F-ISAC,Malware,101.34.239.245
20082,IP,F-ISAC,Malware,172.81.216.104
20083,IP,F-ISAC,Malware,81.71.149.222
20084,IP,F-ISAC,Malware,107.148.130.155
20085,IP,F-ISAC,Malware,1.117.59.141
20086,IP,F-ISAC,Malware,103.117.100.39
20087,IP,F-ISAC,Malware,31.44.184.82
20088,IP,F-ISAC,Malware,182.61.14.49
20089,IP,F-ISAC,Malware,159.75.70.33
20090,IP,F-ISAC,Malware,143.244.165.123
20091,IP,F-ISAC,Malware,192.161.176.16
20092,IP,F-ISAC,Malware,198.211.41.207
20093,IP,F-ISAC,Malware,1.15.179.81
20094,IP,F-ISAC,Malware,39.105.125.200
20095,IP,F-ISAC,Malware,128.199.159.10
20096,IP,F-ISAC,Malware,45.129.2.244
20097,IP,F-ISAC,Malware,209.141.51.6
20098,IP,F-ISAC,Vulnerability Scanning,TEST
20099,IP,F-ISAC,Backdoor,27.7.201.39
20100,IP,F-ISAC,Backdoor,103.214.146.5
20101,IP,F-ISAC,Backdoor,45.155.204.146
20102,IP,F-ISAC,Backdoor,185.107.47.171
20103,IP,F-ISAC,Backdoor,109.70.100.29
20104,IP,F-ISAC,Backdoor,185.16.38.110
20105,IP,F-ISAC,Backdoor,31.42.184.136
20106,IP,F-ISAC,Backdoor,62.102.148.69
20107,IP,F-ISAC,Backdoor,146.59.233.33
20108,IP,F-ISAC,Backdoor,109.70.100.85
20109,IP,F-ISAC,Backdoor,185.56.80.65
20110,IP,F-ISAC,Backdoor,185.235.146.29
20111,IP,F-ISAC,Backdoor,144.172.118.4
20112,IP,F-ISAC,Backdoor,104.244.74.211
20113,IP,F-ISAC,Backdoor,95.214.52.187
20114,IP,F-ISAC,Backdoor,167.86.70.160
20115,IP,F-ISAC,Backdoor,107.189.14.182
20116,IP,F-ISAC,Backdoor,109.70.100.82
20117,IP,F-ISAC,Backdoor,104.244.72.120
20118,IP,F-ISAC,Backdoor,89.234.157.254
20119,IP,F-ISAC,Backdoor,107.189.28.100
20120,IP,F-ISAC,Backdoor,104.244.77.80
20121,IP,F-ISAC,Backdoor,195.176.3.19
20122,IP,F-ISAC,Backdoor,198.98.51.189
20123,IP,F-ISAC,Backdoor,185.107.47.215
20124,IP,F-ISAC,Backdoor,185.129.62.62
20125,IP,F-ISAC,Backdoor,45.12.134.107
20126,IP,F-ISAC,Malware,8.131.58.10
20127,IP,F-ISAC,Malware,193.36.119.47
20128,IP,F-ISAC,Malware,47.92.92.138
20129,IP,F-ISAC,Malware,158.247.203.203
20130,IP,F-ISAC,Malware,185.136.165.47
20131,IP,F-ISAC,Malware,164.155.72.30
20132,IP,F-ISAC,Malware,192.184.35.222
20133,IP,F-ISAC,Malware,34.203.235.59
20134,IP,F-ISAC,Malware,3.137.217.140
20135,IP,F-ISAC,Malware,8.131.69.93
20136,IP,F-ISAC,Malware,106.15.202.7
20137,IP,F-ISAC,Malware,185.237.165.67
20138,IP,F-ISAC,Malware,54.202.73.244
20139,IP,F-ISAC,Malware,101.132.111.172
20140,IP,F-ISAC,Malware,216.24.176.238
20141,IP,F-ISAC,Malware,199.191.56.170
20142,IP,F-ISAC,Malware,45.131.179.4
20143,IP,F-ISAC,Malware,172.104.61.130
20144,IP,F-ISAC,Malware,8.135.44.34
20145,IP,F-ISAC,Malware,47.92.93.180
20146,IP,F-ISAC,Malware,45.11.19.218
20147,IP,F-ISAC,Malware,111.229.176.121
20148,IP,F-ISAC,Malware,217.12.201.100
20149,IP,F-ISAC,Malware,124.156.224.209
20150,IP,F-ISAC,Malware,185.25.51.172
20151,IP,F-ISAC,Malware,49.235.198.76
20152,IP,F-ISAC,Malware,8.210.208.66
20153,IP,F-ISAC,Malware,106.52.181.247
20154,IP,F-ISAC,Malware,140.143.227.19
20155,IP,F-ISAC,Malware,217.12.201.118
20156,IP,F-ISAC,Malware,23.106.122.197
20157,IP,F-ISAC,Malware,63.250.33.110
20158,IP,F-ISAC,Malware,134.209.71.188
20159,IP,F-ISAC,Malware,104.243.37.143
20160,IP,F-ISAC,Malware,180.101.25.48
20161,IP,F-ISAC,Malware,47.242.165.69
20162,IP,F-ISAC,Malware,13.127.83.62
20163,IP,F-ISAC,Malware,18.209.28.236
20164,IP,F-ISAC,Malware,185.106.123.114
20165,IP,F-ISAC,Malware,185.25.51.10
20166,IP,F-ISAC,Malware,45.144.225.235
20167,IP,F-ISAC,Malware,106.52.152.85
20168,IP,F-ISAC,Malware,154.209.74.135
20169,IP,F-ISAC,Malware,103.234.72.242
20170,IP,F-ISAC,Malware,67.43.234.25
20171,IP,F-ISAC,Malware,45.32.92.183
20172,IP,F-ISAC,Malware,139.196.21.224
20173,IP,F-ISAC,Malware,139.198.180.155
20174,IP,F-ISAC,Malware,149.28.233.123
20175,IP,F-ISAC,Malware,174.138.0.82
20176,IP,F-ISAC,Malware,139.224.16.23
20177,IP,F-ISAC,Malware,47.103.212.53
20178,IP,F-ISAC,Malware,101.200.51.204
20179,IP,F-ISAC,Malware,66.181.34.16
20180,IP,F-ISAC,Malware,213.217.0.216
20181,IP,F-ISAC,Malware,103.151.217.30
20182,IP,F-ISAC,Malware,218.253.251.115
20183,IP,F-ISAC,Malware,46.17.63.191
20184,IP,F-ISAC,Malware,212.114.52.170
20185,IP,F-ISAC,Malware,121.5.43.218
20186,IP,F-ISAC,Malware,185.212.58.16
20187,IP,F-ISAC,Malware,122.51.250.26
20188,IP,F-ISAC,Malware,193.34.166.213
20189,IP,F-ISAC,Malware,104.238.140.49
20190,IP,F-ISAC,Malware,136.244.83.245
20191,IP,F-ISAC,Malware,109.236.84.121
20192,IP,F-ISAC,Malware,173.234.155.145
20193,IP,F-ISAC,Malware,103.39.213.35
20194,IP,F-ISAC,Malware,81.68.205.118
20195,IP,F-ISAC,Malware,207.148.29.168
20196,IP,F-ISAC,Malware,170.75.162.58
20197,IP,F-ISAC,Malware,42.193.105.222
20198,IP,F-ISAC,Malware,23.106.160.80
20199,IP,F-ISAC,Malware,145.249.107.35
20200,IP,F-ISAC,Malware,108.177.235.180
20201,IP,F-ISAC,Malware,42.192.190.203
20202,IP,F-ISAC,Malware,164.155.77.103
20203,IP,F-ISAC,Malware,145.249.106.104
20204,IP,F-ISAC,Malware,37.59.109.58
20205,IP,F-ISAC,Malware,139.59.116.0
20206,IP,F-ISAC,Malware,218.244.154.94
20207,IP,F-ISAC,Malware,49.235.193.60
20208,IP,F-ISAC,Malware,39.105.24.37
20209,IP,F-ISAC,Malware,47.93.244.8
20210,IP,F-ISAC,Malware,34.94.53.4
20211,IP,F-ISAC,Malware,121.5.236.108
20212,IP,F-ISAC,Malware,39.106.144.160
20213,IP,F-ISAC,Malware,74.119.192.25
20214,IP,F-ISAC,Malware,185.141.24.108
20215,IP,F-ISAC,Malware,167.179.101.136
20216,IP,F-ISAC,Malware,45.32.75.25
20217,IP,F-ISAC,Malware,1.15.139.40
20218,IP,F-ISAC,Malware,104.238.221.68
20219,IP,F-ISAC,Malware,49.232.140.45
20220,IP,F-ISAC,Malware,82.118.235.105
20221,IP,F-ISAC,Malware,8.210.149.96
20222,IP,F-ISAC,Malware,172.83.153.137
20223,IP,F-ISAC,Malware,5.45.83.2
20224,IP,F-ISAC,Malware,54.179.160.197
20225,IP,F-ISAC,Malware,175.24.138.70
20226,IP,F-ISAC,Malware,65.21.111.255
20227,IP,F-ISAC,Malware,104.243.42.31
20228,IP,F-ISAC,Malware,168.63.207.174
20229,IP,F-ISAC,Malware,152.136.104.211
20230,IP,F-ISAC,Malware,139.155.10.25
20231,IP,F-ISAC,Malware,45.128.134.147
20232,IP,F-ISAC,Malware,39.103.213.155
20233,IP,F-ISAC,Malware,45.76.202.78
20234,IP,F-ISAC,Malware,47.92.242.153
20235,IP,F-ISAC,Malware,128.199.81.108
20236,IP,F-ISAC,Malware,52.220.162.114
20237,IP,F-ISAC,Malware,1.15.230.57
20238,IP,F-ISAC,Malware,128.199.146.191
20239,IP,F-ISAC,Malware,47.101.147.201
20240,IP,F-ISAC,Malware,198.23.229.132
20241,IP,F-ISAC,Malware,103.234.54.146
20242,IP,F-ISAC,Malware,198.252.99.93
20243,IP,F-ISAC,Malware,61.139.76.99
20244,IP,F-ISAC,Malware,182.254.151.214
20245,IP,F-ISAC,Malware,52.232.80.105
20246,IP,F-ISAC,Malware,1.15.150.121
20247,IP,F-ISAC,Malware,54.254.58.201
20248,IP,F-ISAC,Malware,106.54.169.71
20249,IP,F-ISAC,Malware,139.162.221.161
20250,IP,F-ISAC,Malware,119.45.202.228
20251,IP,F-ISAC,Malware,145.239.41.243
20252,IP,F-ISAC,Malware,193.29.57.9
20253,IP,F-ISAC,Malware,119.23.249.94
20254,IP,F-ISAC,Malware,47.110.83.12
20255,IP,F-ISAC,Malware,119.29.111.190
20256,IP,F-ISAC,Malware,199.127.61.167
20257,IP,F-ISAC,Malware,154.222.24.184
20258,IP,F-ISAC,Malware,180.215.229.41
20259,IP,F-ISAC,Malware,162.244.132.218
20260,IP,F-ISAC,Malware,45.137.10.116
20261,IP,F-ISAC,Malware,192.69.91.119
20262,IP,F-ISAC,Malware,43.255.30.192
20263,IP,F-ISAC,Malware,151.236.14.53
20264,IP,F-ISAC,Malware,43.128.54.142
20265,IP,F-ISAC,Malware,119.45.5.195
20266,IP,F-ISAC,Malware,218.253.251.74
20267,IP,F-ISAC,Malware,49.232.193.37
20268,IP,F-ISAC,Malware,111.231.223.2
20269,IP,F-ISAC,Malware,149.6.167.60
20270,IP,F-ISAC,Malware,108.177.235.44
20271,IP,F-ISAC,Malware,114.55.173.68
20272,IP,F-ISAC,Malware,119.28.92.130
20273,IP,F-ISAC,Malware,175.24.113.235
20274,IP,F-ISAC,Malware,94.158.244.78
20275,IP,F-ISAC,Malware,138.124.180.71
20276,IP,F-ISAC,Malware,83.220.57.125
20277,IP,F-ISAC,Malware,104.131.210.108
20278,IP,F-ISAC,Malware,18.182.158.197
20279,IP,F-ISAC,Malware,152.32.253.210
20280,IP,F-ISAC,Malware,46.166.173.101
20281,IP,F-ISAC,Malware,173.82.180.253
20282,IP,F-ISAC,Malware,175.24.55.228
20283,IP,F-ISAC,Malware,45.79.35.99
20284,IP,F-ISAC,Malware,5.252.179.218
20285,IP,F-ISAC,Malware,108.62.118.131
20286,IP,F-ISAC,Malware,1.15.134.159
20287,IP,F-ISAC,Malware,47.75.123.100
20288,IP,F-ISAC,Malware,121.196.177.46
20289,IP,F-ISAC,Malware,35.73.62.248
20290,IP,F-ISAC,Malware,54.172.22.64
20291,IP,F-ISAC,Malware,35.200.6.25
20292,IP,F-ISAC,Malware,139.196.112.7
20293,IP,F-ISAC,Malware,205.210.107.159
20294,IP,F-ISAC,Malware,172.96.143.178
20295,IP,F-ISAC,Malware,213.217.0.218
20296,IP,F-ISAC,Malware,35.224.197.52
20297,IP,F-ISAC,Malware,39.101.174.254
20298,IP,F-ISAC,Malware,45.76.199.119
20299,IP,F-ISAC,Malware,49.232.219.154
20300,IP,F-ISAC,Malware,45.134.168.146
20301,IP,F-ISAC,Malware,104.243.37.30
20302,IP,F-ISAC,Malware,104.248.148.74
20303,IP,F-ISAC,Malware,119.29.10.186
20304,IP,F-ISAC,Malware,42.193.220.214
20305,IP,F-ISAC,Malware,193.29.13.201
20306,IP,F-ISAC,Malware,1.15.220.135
20307,IP,F-ISAC,Malware,89.163.210.85
20308,IP,F-ISAC,Malware,108.62.118.4
20309,IP,F-ISAC,Malware,45.79.239.17
20310,IP,F-ISAC,Malware,192.198.85.182
20311,IP,F-ISAC,Malware,194.135.81.96
20312,IP,F-ISAC,Malware,185.150.119.33
20313,IP,F-ISAC,Malware,194.147.115.109
20314,IP,F-ISAC,Malware,80.92.204.193
20315,IP,F-ISAC,Malware,45.249.244.118
20316,IP,F-ISAC,Malware,45.129.2.245
20317,IP,F-ISAC,Malware,23.82.140.227
20318,IP,F-ISAC,Malware,123.56.76.98
20319,IP,F-ISAC,Malware,52.79.71.187
20320,IP,F-ISAC,Malware,35.236.132.18
20321,IP,F-ISAC,Malware,45.140.167.105
20322,IP,F-ISAC,Malware,34.92.115.71
20323,IP,F-ISAC,Malware,172.241.27.125
20324,IP,F-ISAC,Malware,158.247.223.37
20325,IP,F-ISAC,Malware,8.129.75.34
20326,IP,F-ISAC,Malware,34.212.166.224
20327,IP,F-ISAC,Malware,23.82.185.110
20328,IP,F-ISAC,Malware,116.62.171.128
20329,IP,F-ISAC,Malware,3.141.170.200
20330,IP,F-ISAC,Malware,157.90.160.200
20331,IP,F-ISAC,Malware,185.120.13.21
20332,IP,F-ISAC,Malware,180.215.229.49
20333,IP,F-ISAC,Malware,172.86.124.39
20334,IP,F-ISAC,Malware,161.35.115.131
20335,IP,F-ISAC,Malware,180.215.229.50
20336,IP,F-ISAC,Malware,192.161.51.168
20337,IP,F-ISAC,Malware,96.45.182.23
20338,IP,F-ISAC,Malware,108.62.118.242
20339,IP,F-ISAC,Malware,1.14.151.201
20340,IP,F-ISAC,Malware,95.217.1.81
20341,IP,F-ISAC,Malware,109.201.142.17
20342,IP,F-ISAC,Malware,116.62.108.180
20343,IP,F-ISAC,Malware,141.164.56.87
20344,IP,F-ISAC,Malware,119.29.189.237
20345,IP,F-ISAC,Malware,104.168.159.50
20346,IP,F-ISAC,Malware,141.164.50.11
20347,IP,F-ISAC,Malware,184.183.181.251
20348,IP,F-ISAC,Malware,149.28.20.245
20349,IP,F-ISAC,Malware,3.137.139.119
20350,IP,F-ISAC,Malware,121.4.236.95
20351,IP,F-ISAC,Malware,35.241.143.134
20352,IP,F-ISAC,Malware,213.217.0.217
20353,IP,F-ISAC,Malware,88.198.165.127
20354,IP,F-ISAC,Malware,104.194.9.113
20355,IP,F-ISAC,Malware,178.32.123.156
20356,IP,F-ISAC,Malware,194.110.220.69
20357,IP,F-ISAC,Malware,103.64.12.176
20358,IP,F-ISAC,Malware,114.67.222.73
20359,IP,F-ISAC,Malware,5.34.182.3
20360,IP,F-ISAC,Malware,34.68.172.25
20361,IP,F-ISAC,Malware,159.75.35.131
20362,IP,F-ISAC,Malware,45.77.171.104
20363,IP,F-ISAC,Malware,82.157.18.8
20364,IP,F-ISAC,Malware,104.243.38.20
20365,IP,F-ISAC,Malware,47.243.89.249
20366,IP,F-ISAC,Malware,195.123.221.225
20367,IP,F-ISAC,Malware,47.104.246.77
20368,IP,F-ISAC,Malware,185.203.116.130
20369,IP,F-ISAC,Malware,139.199.118.78
20370,IP,F-ISAC,Malware,49.235.92.191
20371,IP,F-ISAC,Malware,103.64.12.177
20372,IP,F-ISAC,Malware,47.99.131.210
20373,IP,F-ISAC,Malware,45.76.92.93
20374,IP,F-ISAC,Malware,143.198.197.247
20375,IP,F-ISAC,Malware,13.213.5.204
20376,IP,F-ISAC,Malware,185.206.145.227
20377,IP,F-ISAC,Malware,43.250.175.122
20378,IP,F-ISAC,Malware,154.214.4.236
20379,IP,F-ISAC,Malware,81.69.248.69
20380,IP,F-ISAC,Malware,74.118.138.25
20381,IP,F-ISAC,Malware,42.193.188.187
20382,IP,F-ISAC,Malware,190.2.131.130
20383,IP,F-ISAC,Malware,121.196.109.76
20384,IP,F-ISAC,Malware,3.233.224.182
20385,IP,F-ISAC,Malware,114.118.4.214
20386,IP,F-ISAC,Malware,106.52.16.31
20387,IP,F-ISAC,Malware,195.149.87.136
20388,IP,F-ISAC,Malware,141.164.40.173
20389,IP,F-ISAC,Malware,15.222.233.195
20390,IP,F-ISAC,Malware,122.228.210.107
20391,IP,F-ISAC,Malware,139.155.23.11
20392,IP,F-ISAC,Malware,149.28.19.252
20393,IP,F-ISAC,Malware,82.156.119.43
20394,IP,F-ISAC,Malware,106.12.204.125
20395,IP,F-ISAC,Malware,103.52.152.207
20396,IP,F-ISAC,Malware,39.106.122.248
20397,IP,F-ISAC,Malware,182.92.58.40
20398,IP,F-ISAC,Malware,182.92.58.40
20399,IP,F-ISAC,Malware,1.15.144.116
20400,IP,F-ISAC,Malware,1.15.144.116
20401,IP,F-ISAC,Malware,213.252.247.92
20402,IP,F-ISAC,Malware,45.153.184.167
20403,IP,F-ISAC,Malware,8.210.161.205
20404,IP,F-ISAC,Malware,185.106.123.107
20405,IP,F-ISAC,Malware,98.142.143.100
20406,IP,F-ISAC,Malware,139.196.59.1
20407,IP,F-ISAC,Malware,204.16.247.41
20408,IP,F-ISAC,Malware,206.189.106.19
20409,IP,F-ISAC,Malware,160.116.52.106
20410,IP,F-ISAC,Malware,185.106.123.103
20411,IP,F-ISAC,Malware,185.201.47.155
20412,IP,F-ISAC,Malware,116.62.160.115
20413,IP,F-ISAC,Malware,39.103.189.229
20414,IP,F-ISAC,Malware,124.70.89.118
20415,IP,F-ISAC,Malware,3.250.72.115
20416,IP,F-ISAC,Malware,45.141.84.49
20417,IP,F-ISAC,Malware,101.132.236.129
20418,IP,F-ISAC,Malware,182.92.65.134
20419,IP,F-ISAC,Malware,45.61.136.155
20420,IP,F-ISAC,Malware,185.244.150.112
20421,IP,F-ISAC,Malware,45.195.8.100
20422,IP,F-ISAC,Malware,39.101.182.134
20423,IP,F-ISAC,Malware,43.255.28.213
20424,IP,F-ISAC,Malware,158.247.203.115
20425,IP,F-ISAC,Malware,1.116.100.227
20426,IP,F-ISAC,Malware,39.96.5.106
20427,IP,F-ISAC,Malware,39.96.5.106
20428,IP,F-ISAC,Malware,42.193.2.57
20429,IP,F-ISAC,Malware,47.242.244.153
20430,IP,F-ISAC,Malware,77.83.159.58
20431,IP,F-ISAC,Malware,47.111.13.98
20432,IP,F-ISAC,Malware,42.194.199.231
20433,IP,F-ISAC,Malware,192.3.85.140
20434,IP,F-ISAC,Malware,47.92.70.30
20435,IP,F-ISAC,Malware,115.29.178.99
20436,IP,F-ISAC,Malware,207.148.92.158
20437,IP,F-ISAC,Malware,45.113.0.55
20438,IP,F-ISAC,Malware,1.14.156.19
20439,IP,F-ISAC,Malware,1.14.156.19
20440,IP,F-ISAC,Malware,1.15.107.44
20441,IP,F-ISAC,Malware,95.217.123.74
20442,IP,F-ISAC,Malware,104.243.35.115
20443,IP,F-ISAC,Malware,116.62.115.46
20444,IP,F-ISAC,Malware,45.137.10.148
20445,IP,F-ISAC,Malware,47.244.24.135
20446,IP,F-ISAC,Malware,213.227.154.244
20447,IP,F-ISAC,Malware,185.141.26.139
20448,IP,F-ISAC,Malware,1.15.132.198
20449,IP,F-ISAC,Malware,205.185.122.97
20450,IP,F-ISAC,Malware,101.36.110.81
20451,IP,F-ISAC,Malware,120.77.212.10
20452,IP,F-ISAC,Malware,146.56.246.18
20453,IP,F-ISAC,Malware,198.44.163.48
20454,IP,F-ISAC,Malware,18.197.142.188
20455,IP,F-ISAC,Malware,82.117.252.32
20456,IP,F-ISAC,Malware,42.194.133.101
20457,IP,F-ISAC,Malware,161.35.189.140
20458,IP,F-ISAC,Malware,106.15.88.23
20459,IP,F-ISAC,Malware,175.24.11.215
20460,IP,F-ISAC,Malware,23.106.160.231
20461,IP,F-ISAC,Malware,74.211.103.201
20462,IP,F-ISAC,Malware,39.97.118.130
20463,IP,F-ISAC,Malware,1.116.246.254
20464,IP,F-ISAC,Malware,39.100.147.244
20465,IP,F-ISAC,Malware,47.100.186.221
20466,IP,F-ISAC,Malware,47.100.186.221
20467,IP,F-ISAC,Malware,103.52.152.8
20468,IP,F-ISAC,Malware,8.140.135.23
20469,IP,F-ISAC,Malware,47.101.34.167
20470,IP,F-ISAC,Malware,154.204.56.77
20471,IP,F-ISAC,Malware,39.104.91.105
20472,IP,F-ISAC,Malware,135.181.250.124
20473,IP,F-ISAC,Malware,108.177.235.52
20474,IP,F-ISAC,Malware,47.110.136.82
20475,IP,F-ISAC,Malware,2.56.241.142
20476,IP,F-ISAC,Malware,173.255.245.160
20477,IP,F-ISAC,Malware,45.77.176.114
20478,IP,F-ISAC,Malware,8.210.96.149
20479,IP,F-ISAC,Malware,139.186.202.251
20480,IP,F-ISAC,Malware,13.66.130.220
20481,IP,F-ISAC,Malware,204.44.88.211
20482,IP,F-ISAC,Malware,119.45.153.4
20483,IP,F-ISAC,Malware,156.255.64.27
20484,IP,F-ISAC,Malware,192.198.81.46
20485,IP,F-ISAC,Malware,91.215.154.120
20486,IP,F-ISAC,Malware,23.92.212.54
20487,IP,F-ISAC,Malware,209.127.187.245
20488,IP,F-ISAC,Malware,204.16.247.235
20489,IP,F-ISAC,Malware,8.210.155.96
20490,IP,F-ISAC,Malware,185.153.199.162
20491,IP,F-ISAC,Malware,116.206.92.26
20492,IP,F-ISAC,Malware,192.161.179.180
20493,IP,F-ISAC,Malware,139.224.118.73
20494,IP,F-ISAC,Malware,185.184.221.16
20495,IP,F-ISAC,Malware,23.92.216.30
20496,IP,F-ISAC,Malware,39.106.49.243
20497,IP,F-ISAC,Malware,103.56.19.57
20498,IP,F-ISAC,Malware,47.96.13.34
20499,IP,F-ISAC,Malware,78.108.180.43
20500,IP,F-ISAC,Malware,8.141.54.214
20501,IP,F-ISAC,Malware,120.92.107.55
20502,IP,F-ISAC,Malware,185.90.137.153
20503,IP,F-ISAC,Malware,45.132.12.231
20504,IP,F-ISAC,Malware,106.12.173.88
20505,IP,F-ISAC,Malware,52.61.83.2
20506,IP,F-ISAC,Malware,172.93.41.118
20507,IP,F-ISAC,Malware,3.238.248.76
20508,IP,F-ISAC,Malware,159.138.58.45
20509,IP,F-ISAC,Malware,31.44.3.198
20510,IP,F-ISAC,Malware,103.69.195.104
20511,IP,F-ISAC,Malware,193.57.40.222
20512,IP,F-ISAC,Malware,139.60.161.65
20513,IP,F-ISAC,Malware,198.13.38.150
20514,IP,F-ISAC,Malware,106.75.230.13
20515,IP,F-ISAC,Malware,154.220.3.226
20516,IP,F-ISAC,Malware,47.243.53.93
20517,IP,F-ISAC,Malware,47.206.118.44
20518,IP,F-ISAC,Malware,23.105.212.158
20519,IP,F-ISAC,Malware,155.94.228.253
20520,IP,F-ISAC,Malware,42.193.107.54
20521,IP,F-ISAC,Malware,205.185.113.53
20522,IP,F-ISAC,Malware,47.93.210.183
20523,IP,F-ISAC,Malware,175.24.69.132
20524,IP,F-ISAC,Malware,121.43.53.97
20525,IP,F-ISAC,Malware,42.51.222.49
20526,IP,F-ISAC,Malware,42.51.222.49
20527,IP,F-ISAC,Malware,103.30.41.249
20528,IP,F-ISAC,Malware,47.102.37.135
20529,IP,F-ISAC,Malware,47.102.37.135
20530,IP,F-ISAC,Malware,47.92.219.198
20531,IP,F-ISAC,Malware,121.196.54.201
20532,IP,F-ISAC,Malware,123.56.228.208
20533,IP,F-ISAC,Malware,62.234.149.232
20534,IP,F-ISAC,Malware,45.153.231.242
20535,IP,F-ISAC,Malware,8.130.163.33
20536,IP,F-ISAC,Malware,8.130.163.33
20537,IP,F-ISAC,Malware,49.235.111.8
20538,IP,F-ISAC,Malware,8.136.47.15
20539,IP,F-ISAC,Malware,8.136.47.15
20540,IP,F-ISAC,Malware,175.24.68.66
20541,IP,F-ISAC,Malware,81.69.198.93
20542,IP,F-ISAC,Malware,81.69.198.93
20543,IP,F-ISAC,Malware,47.102.196.66
20544,IP,F-ISAC,Malware,168.63.207.192
20545,IP,F-ISAC,Malware,65.21.108.181
20546,IP,F-ISAC,Malware,23.227.203.229
20547,IP,F-ISAC,Malware,158.247.194.215
20548,IP,F-ISAC,Malware,158.247.194.215
20549,IP,F-ISAC,Malware,167.99.117.21
20550,IP,F-ISAC,Malware,167.99.117.21
20551,IP,F-ISAC,Malware,121.4.94.121
20552,IP,F-ISAC,Malware,95.179.176.48
20553,IP,F-ISAC,Malware,164.155.71.91
20554,IP,F-ISAC,Malware,154.220.3.96
20555,IP,F-ISAC,Malware,154.220.3.96
20556,IP,F-ISAC,Malware,35.198.73.199
20557,IP,F-ISAC,Malware,155.94.149.237
20558,IP,F-ISAC,Malware,155.94.149.237
20559,IP,F-ISAC,Malware,202.79.166.122
20560,IP,F-ISAC,Malware,121.5.40.91
20561,IP,F-ISAC,Malware,45.155.205.208
20562,IP,F-ISAC,Malware,207.148.94.248
20563,IP,F-ISAC,Malware,39.105.208.93
20564,IP,F-ISAC,Malware,81.70.56.208
20565,IP,F-ISAC,Malware,18.163.123.216
20566,IP,F-ISAC,Malware,1.15.105.250
20567,IP,F-ISAC,Malware,43.226.155.134
20568,IP,F-ISAC,Malware,112.121.177.93
20569,IP,F-ISAC,Malware,158.51.125.110
20570,IP,F-ISAC,Malware,3.17.115.223
20571,IP,F-ISAC,Malware,155.94.133.15
20572,IP,F-ISAC,Malware,1.13.21.131
20573,IP,F-ISAC,Malware,54.249.134.164
20574,IP,F-ISAC,Malware,5.39.222.102
20575,IP,F-ISAC,Malware,5.39.222.102
20576,IP,F-ISAC,Malware,139.180.131.241
20577,IP,F-ISAC,Malware,149.28.197.209
20578,IP,F-ISAC,Malware,3.135.189.104
20579,IP,F-ISAC,Malware,37.61.205.212
20580,IP,F-ISAC,Malware,159.65.49.105
20581,IP,F-ISAC,Malware,34.92.201.52
20582,IP,F-ISAC,Malware,103.45.158.158
20583,IP,F-ISAC,Malware,8.210.253.122
20584,IP,F-ISAC,Malware,141.164.54.38
20585,IP,F-ISAC,Malware,106.54.64.46
20586,IP,F-ISAC,Malware,1.116.130.98
20587,IP,F-ISAC,Malware,178.62.65.108
